name,essround,edition,idno,cntry,dweight,pspwght,pweight,anweight,gndr,agea,maritalb,domicil,hhmmb,brncntr,ctzcntr,eisced,mnactic,pdwrk,emplrel,wrkctra,wkhtot,isco08,hinctnta,hincsrca,hincfel,health,hlthhmp,happy,stflife,cgtsmok,alcfreq,alcwkdy,alcwknd,alcbnge,height,weighta,region
ESS11e04_1,11,4.1,52249,AT,2.0805652,2.8446944,0.33091453,0.9413507,1,53,1,2,3,1,1,5,1,1,1,1,38,7222,9,1,2,2,2,8,8,6,2,15.6,24,4,178,92,AT13
ESS11e04_1,11,4.1,52271,AT,0.9475608,3.028117,0.33091453,1.0020479,1,54,1,3,2,1,1,5,1,1,1,1,42,7231,77,1,1,2,3,8,7,1,1,55.6,95.2,2,185,91,AT34
ESS11e04_1,11,4.1,52278,AT,1.4462273,1.0336686,0.33091453,0.34205598,1,50,1,4,3,1,1,3,1,1,1,1,44,7413,6,1,3,2,2,8,8,4,3,0,63.2,5,181,89,AT12
ESS11e04_1,11,4.1,52280,AT,0.83968544,0.22525504,0.33091453,0.07454017,2,42,6,3,2,1,1,3,1,1,1,1,38,4312,3,1,2,1,3,7,8,6,3,12,24,3,167,65,AT22
ESS11e04_1,11,4.1,52284,AT,0.98635733,0.70498276,0.33091453,0.23328903,1,46,1,3,2,1,1,3,1,1,1,1,38,7231,77,1,2,2,3,8,8,4,4,40,60,4,183,80,AT12
ESS11e04_1,11,4.1,52285,AT,0.94756085,1.5829294,0.33091453,0.5238143,1,53,1,3,2,1,1,3,1,1,1,1,24,5249,88,1,1,2,3,7,6,1,2,27.6,36.8,4,168,777,AT34
ESS11e04_1,11,4.1,52286,AT,0.87345386,0.46566242,0.33091453,0.15409446,2,33,6,3,2,1,1,3,1,1,1,1,45,5131,6,1,2,2,3,6,7,3,2,39.6,24,5,165,78,AT31
ESS11e04_1,11,4.1,52289,AT,1.159529,0.9490918,0.33091453,0.31406826,1,23,1,2,2,1,2,5,1,1,1,1,38,2411,8,1,1,1,3,9,9,6,7,6666,6666,6,187,90,AT21
ESS11e04_1,11,4.1,52291,AT,0.45688316,1.6801076,0.33091453,0.55597204,1,73,4,4,1,1,1,2,6,0,1,1,60,5131,2,4,2,3,1,9,10,1,2,40,60,5,174,78,AT32
ESS11e04_1,11,4.1,52293,AT,0.6098981,0.4845923,0.33091453,0.16035862,1,55,4,1,1,2,1,5,1,1,1,3,33,5120,4,1,2,3,3,8,8,1,6,40,60,3,180,95,AT22
ESS11e04_1,11,4.1,52305,AT,0.68042654,0.40849575,0.33091453,0.13517718,2,64,4,1,1,1,1,3,6,0,1,1,40,5131,2,4,2,2,3,9,9,6,5,20,72,5,164,65,AT13
ESS11e04_1,11,4.1,52438,AT,0.69250387,0.52661926,0.33091453,0.17426597,2,76,4,1,1,1,1,6,6,0,1,1,38,1219,3,4,1,2,1,9,9,6,4,20,120,4,162,69,AT13
ESS11e04_1,11,4.1,52449,AT,0.39378572,0.13054818,0.33091453,0.043200288,1,57,6,3,1,1,1,5,1,1,2,6,50,1120,77,2,1,1,3,9,10,6,7,6666,6666,6,173,89,AT21
ESS11e04_1,11,4.1,52452,AT,0.74771136,1.1254004,0.33091453,0.37241134,1,69,1,4,2,1,1,7,6,0,1,1,40,3322,10,4,1,1,3,8,9,6,7,6666,6666,6,183,98,AT11
ESS11e04_1,11,4.1,52471,AT,0.9137663,1.0853188,0.33091453,0.35914776,2,47,1,3,2,1,1,5,1,1,1,1,38,2221,6,1,2,1,3,9,7,4,7,6666,6666,6,175,82,AT32
ESS11e04_1,11,4.1,52472,AT,1.3608531,1.0348706,0.33091453,0.34245372,2,57,1,1,2,1,1,6,1,1,1,1,38,3412,7,1,1,1,3,10,8,6,4,0,31.2,5,171,82,AT13
ESS11e04_1,11,4.1,52477,AT,1.0828215,0.65007424,0.33091453,0.215119,2,57,1,4,2,1,1,3,3,0,1,1,777,4120,8,1,1,2,3,8,9,4,7,6666,6666,6,160,777,AT12
ESS11e04_1,11,4.1,52480,AT,0.32879525,0.109002635,0.33091453,0.036070555,1,90,5,2,1,1,1,3,6,0,1,1,40,7214,3,4,2,3,2,7,7,4,7,6666,6666,6,187,75,AT22
ESS11e04_1,11,4.1,52487,AT,0.45688316,1.4600604,0.33091453,0.4831552,1,44,4,4,1,1,1,6,1,1,1,1,40,2221,8,1,1,2,3,0,9,5,3,40,56,2,179,88,AT32
ESS11e04_1,11,4.1,52510,AT,0.6854701,0.5212708,0.33091453,0.17249608,2,73,5,1,1,1,1,7,6,0,1,1,45,2330,77,4,1,2,3,8,8,6,5,0,36.8,5,165,70,AT13
ESS11e04_1,11,4.1,52519,AT,0.48490664,1.2106961999999999,0.33091453,0.40063697,2,78,5,3,1,1,1,2,6,0,6,6,666,66666,77,4,2,3,3,6,7,6,7,6666,6666,6,164,54,AT32
ESS11e04_1,11,4.1,52532,AT,1.3096625,1.3990275,0.33091453,0.4629585,2,72,4,1,2,1,1,2,6,0,1,1,36,5131,4,6,2,1,3,9,7,6,7,6666,6666,6,999,999,AT13
ESS11e04_1,11,4.1,52545,AT,3.516255,4.0000234,0.33091453,1.3236659,2,54,4,4,7,1,1,6,1,1,1,1,50,99999,10,1,2,3,2,5,4,4,7,6666,6666,6,168,74,AT33
ESS11e04_1,11,4.1,52573,AT,0.340339,0.80335426,0.33091453,0.2658416,2,24,6,3,1,1,1,3,77,0,7,1,50,99999,4,1,2,2,3,8,7,1,4,24,24,3,154,67,AT33
ESS11e04_1,11,4.1,52600,AT,1.8296943,2.0217097,0.33091453,0.6690131,2,42,1,1,3,1,1,2,1,1,1,2,30,9333,7,1,2,3,3,7,7,2,5,0,6.4,5,168,90,AT22
ESS11e04_1,11,4.1,52616,AT,1.0159594,2.7484126,0.33091453,0.90948963,1,17,6,3,2,1,1,2,2,0,6,6,666,66666,2,1,2,1,3,5,8,6,7,6666,6666,6,172,888,AT11
ESS11e04_1,11,4.1,52629,AT,0.872949,0.2766563,0.33091453,0.09154959,2,59,1,3,2,1,1,3,1,1,1,1,20,5223,6,4,2,2,3,9,9,6,2,7.2,31.2,5,161,85,AT31
ESS11e04_1,11,4.1,52638,AT,0.43282503,0.2440759,0.33091453,0.08076826,2,81,5,4,1,1,1,2,6,0,6,6,666,66666,2,4,2,4,2,8,7,6,7,6666,6666,6,167,54,AT31
ESS11e04_1,11,4.1,52644,AT,0.94841164,0.481958,0.33091453,0.1594869,2,50,4,1,2,1,1,5,1,1,1,1,38,3312,77,1,1,2,3,8,7,6,5,48,180,5,159,54,AT12
ESS11e04_1,11,4.1,52681,AT,1.1622558,0.8388845,0.33091453,0.27759907,1,45,6,4,2,1,1,7,1,1,2,6,50,6130,88,3,2,1,3,6,6,1,1,24,24,4,178,66,AT22
ESS11e04_1,11,4.1,52716,AT,0.8648057,0.71826625,0.33091453,0.23768474,1,62,1,3,2,1,1,2,6,0,1,1,46,8332,6,4,2,2,3,7,8,5,2,40,52,2,180,96,AT31
ESS11e04_1,11,4.1,52731,AT,0.62733126,0.19881468,0.33091453,0.06579067,2,71,4,4,1,1,1,3,6,0,1,1,45,3412,3,4,2,2,3,5,6,5,6,0,12.8,5,168,66,AT31
ESS11e04_1,11,4.1,52744,AT,1.5751429,1.2515225,0.33091453,0.414147,1,58,1,4,4,1,1,7,1,1,1,1,40,1112,7,1,1,2,3,9,9,6,3,24,36,3,186,90,AT21
ESS11e04_1,11,4.1,52745,AT,0.5368175,0.38368163,0.33091453,0.12696582,1,53,4,3,1,1,1,3,1,1,1,1,38,5413,77,1,2,1,3,7,7,4,7,6666,6666,6,190,84,AT12
ESS11e04_1,11,4.1,52746,AT,0.43594596,0.116947435,0.33091453,0.038699605,2,54,4,4,1,1,1,4,1,1,1,1,40,2221,7,1,2,3,3,10,7,5,3,20,40,3,167,69,AT31
ESS11e04_1,11,4.1,52759,AT,0.86565006,0.2743429,0.33091453,0.09078405,2,65,1,4,2,1,1,3,6,0,1,1,40,4412,6,4,1,2,3,8,9,1,1,12,44,5,171,76,AT31
ESS11e04_1,11,4.1,52762,AT,0.5368175,0.54214025,0.33091453,0.17940208,2,29,6,2,1,1,1,3,1,1,1,1,38,4419,77,1,2,1,3,8,8,4,6,0,30.4,4,174,65,AT12
ESS11e04_1,11,4.1,52781,AT,0.7602457,0.4053074,0.33091453,0.13412212,2,29,6,4,2,1,1,3,9,0,1,1,40,5223,1,6,3,1,3,10,9,2,7,6666,6666,6,154,70,AT21
ESS11e04_1,11,4.1,52791,AT,1.0806355,0.6487619,0.33091453,0.21468475,2,67,1,4,2,1,1,3,6,0,1,1,43,4110,7,4,2,3,2,8,9,6,5,12,60,5,167,54,AT12
ESS11e04_1,11,4.1,52796,AT,0.4364745,0.14470044,0.33091453,0.047883477,1,69,5,4,1,1,1,3,6,0,1,1,38,8212,77,4,2,2,3,6,8,1,2,60,60,5,187,94,AT31
ESS11e04_1,11,4.1,52815,AT,0.32879525,0.2691234,0.33091453,0.08905684,1,25,6,2,1,1,1,3,1,1,1,1,33,3139,6,1,2,3,3,8,8,6,2,60,120,2,190,95,AT22
ESS11e04_1,11,4.1,52833,AT,2.1405962,1.5299567,0.33091453,0.5062849,1,44,1,3,4,1,1,5,1,1,1,1,43,3114,8,1,2,2,3,8,8,4,2,62.4,44,5,186,91,AT12
ESS11e04_1,11,4.1,52858,AT,0.41984272,0.13305727,0.33091453,0.04403058,2,70,4,3,1,1,1,3,6,0,1,1,45,1112,3,4,2,2,3,10,10,6,6,24,24,5,172,68,AT22
ESS11e04_1,11,4.1,52880,AT,0.7798974,0.8331143,0.33091453,0.27568963,2,61,4,1,1,2,2,1,6,0,2,6,50,9111,2,4,3,4,2,7,7,1,6,15.6,15.6,5,165,70,AT13
ESS11e04_1,11,4.1,52888,AT,0.43282506,0.2440759,0.33091453,0.08076826,2,64,4,4,1,1,1,2,6,0,1,1,25,6113,1,4,4,3,2,5,5,6,2,36,44,5,168,90,AT31
ESS11e04_1,11,4.1,52891,AT,1.3078378,1.0391382,0.33091453,0.34386593,1,56,6,4,3,1,1,6,1,1,1,1,40,2359,8,1,1,1,3,9,5,3,2,0,8888,2,187,86,AT31
ESS11e04_1,11,4.1,52904,AT,0.47378042,1.7422447,0.33091453,0.5765341,1,71,5,3,1,1,1,2,6,0,1,1,45,9333,2,1,2,3,3,9,9,4,7,6666,6666,6,176,116,AT34
ESS11e04_1,11,4.1,52907,AT,1.4280057,0.8968005,0.33091453,0.2967643,1,74,1,1,2,2,1,4,6,0,1,1,60,8322,8,4,1,2,3,8,8,4,6,12,12,5,186,107,AT13
ESS11e04_1,11,4.1,52910,AT,2.7803075,2.2733357,0.33091453,0.7522798,2,19,6,3,5,1,1,2,4,0,6,6,666,66666,77,1,1,2,3,8,8,1,2,8888,8888,3,171,888,AT31
ESS11e04_1,11,4.1,52975,AT,1.6548057,0.6243626,0.33091453,0.20661065,1,48,1,4,4,1,1,5,1,1,1,1,40,7531,88,1,1,3,3,8,8,6,4,0,32,3,181,84,AT31
ESS11e04_1,11,4.1,52994,AT,0.8700288,0.23339494,0.33091453,0.07723378,2,39,6,3,2,1,1,5,1,1,1,1,43,2221,4,1,1,2,3,8,8,6,7,6666,6666,6,162,59,AT31
ESS11e04_1,11,4.1,53002,AT,0.3978003,0.5839044,0.33091453,0.19322245,1,69,6,1,1,1,1,5,6,0,1,1,37,2512,5,4,1,1,3,9,8,1,2,48,60,2,183,79,AT33
ESS11e04_1,11,4.1,53008,AT,0.55908823,0.3511124,0.33091453,0.11618819,1,81,5,5,1,1,1,55,6,0,2,6,55,6130,2,4,2,3,2,8,8,6,2,24,31.2,5,175,83,AT12
ESS11e04_1,11,4.1,53011,AT,0.5811279,0.18417189,0.33091453,0.060945153,2,80,4,3,1,1,1,3,6,0,1,1,43,4211,3,4,2,3,1,10,10,1,4,24,24,5,172,63,AT22
ESS11e04_1,11,4.1,53015,AT,0.92452425,2.6609328,0.33091453,0.8805413,2,34,6,4,2,1,1,6,2,0,1,3,20,2359,2,4,3,3,3,5,5,6,6,24,24,5,170,55,AT21
ESS11e04_1,11,4.1,53016,AT,0.4073112,0.24452992,0.33091453,0.080918506,2,81,5,4,1,1,1,3,6,0,1,1,38,5223,3,4,1,2,2,8,8,6,7,6666,6666,6,165,68,AT12
ESS11e04_1,11,4.1,53029,AT,1.073635,0.67425156,0.33091453,0.22311963,1,57,1,3,2,1,1,3,1,1,1,1,38,8331,77,1,2,1,3,7,7,4,7,6666,6666,6,186,81,AT12
ESS11e04_1,11,4.1,53067,AT,0.32879528,0.1752897,0.33091453,0.05800591,2,30,6,3,1,1,1,4,1,1,1,1,38,3312,2,1,2,1,3,8,8,6,2,31.2,231.6,2,170,68,AT22
ESS11e04_1,11,4.1,53091,AT,0.65053284,0.4947026,0.33091453,0.16370428,2,70,4,1,1,1,1,6,6,0,1,1,40,2342,6,4,2,3,1,8,7,6,3,0,15.6,5,165,98,AT13
ESS11e04_1,11,4.1,53100,AT,0.9332868,0.29577848,0.33091453,0.0978774,2,77,5,4,2,1,1,3,6,0,2,6,60,1412,88,2,1,3,3,9,9,6,3,31.2,31.2,5,170,75,AT22
ESS11e04_1,11,4.1,53131,AT,0.6670056,0.40043828,0.33091453,0.13251084,2,66,5,1,1,1,1,3,6,0,1,1,45,5131,2,4,2,1,3,7,7,4,4,72,24,4,174,80,AT13
ESS11e04_1,11,4.1,53145,AT,1.538732,1.0997832,0.33091453,0.36393422,1,54,6,4,3,1,1,3,1,1,2,6,40,3511,77,1,2,2,3,8,8,4,6,0,12,5,185,92,AT12
ESS11e04_1,11,4.1,53154,AT,0.9137663,1.3412554,0.33091453,0.44384092000000003,1,68,1,4,2,1,1,3,6,0,1,1,42,8312,4,4,3,1,3,9,10,4,7,6666,6666,6,999,999,AT32
ESS11e04_1,11,4.1,53159,AT,0.71400285,0.42865354,0.33091453,0.14184768,2,70,4,1,1,1,1,4,6,0,1,1,40,4110,3,4,2,3,2,8,7,1,1,24,24,4,165,62,AT13
ESS11e04_1,11,4.1,53183,AT,0.3912093,0.19880244,0.33091453,0.065786615,2,53,6,4,1,1,1,3,1,1,1,1,40,6210,3,1,2,2,3,9,8,6,7,6666,6666,6,167,72,AT12
ESS11e04_1,11,4.1,53193,AT,1.4504194,1.0366616,0.33091453,0.3430464,1,52,1,3,3,1,1,5,1,1,1,1,44,3115,7,1,2,2,3,7,8,4,2,43.2,88,5,184,93,AT11
ESS11e04_1,11,4.1,53212,AT,1.2988544,1.9065003,0.33091453,0.63088864,1,76,1,1,2,1,1,3,6,0,1,1,40,1112,7,1,2,2,2,10,10,4,3,24,24,5,168,56,AT33
ESS11e04_1,11,4.1,53236,AT,0.99414355,0.75600445,0.33091453,0.25017285,2,77,5,1,1,1,1,6,6,0,1,1,40,2359,5,4,1,2,2,8,8,6,7,6666,6666,6,163,72,AT13
ESS11e04_1,11,4.1,53245,AT,0.6098981,0.67390347,0.33091453,0.22300445,2,40,6,1,1,1,1,2,1,1,1,1,37,5131,2,1,3,2,3,7,7,6,6,0,24,5,165,65,AT22
ESS11e04_1,11,4.1,53278,AT,0.9484116,0.481958,0.33091453,0.1594869,2,50,1,4,2,1,1,5,1,1,1,1,35,2221,10,1,1,1,3,10,10,6,4,0,19.2,4,162,62,AT12
ESS11e04_1,11,4.1,53286,AT,0.48294935,0.67766964,0.33091453,0.22425073,2,60,4,4,1,1,1,3,1,1,1,1,30,9629,2,1,2,2,3,5,10,2,3,12,36,3,163,70,AT33
ESS11e04_1,11,4.1,53298,AT,0.94756085,1.3296077,0.33091453,0.43998653,2,73,1,3,2,1,2,5,6,0,1,1,45,2221,77,4,1,2,3,7,6,4,2,0,60,2,179,76,AT34
ESS11e04_1,11,4.1,53301,AT,0.6377034,0.93604124,0.33091453,0.30974963,1,65,4,4,2,1,1,3,6,0,1,1,45,8189,6,4,2,3,1,6,6,1,1,60,60,2,179,92,AT33
ESS11e04_1,11,4.1,53315,AT,1.3101807,1.040997,0.33091453,0.34448105,1,58,1,4,3,2,2,6,1,1,1,1,40,2262,9,1,2,2,3,9,9,1,1,12,72.8,4,189,92,AT31
ESS11e04_1,11,4.1,53333,AT,0.6670056,0.41888565,0.33091453,0.13861534,1,89,5,1,1,1,1,5,6,0,6,6,666,66666,4,4,1,1,3,10,10,6,3,15.6,27.6,5,180,888,AT13
ESS11e04_1,11,4.1,53359,AT,0.47378042,0.7914647,0.33091453,0.26190716000000003,1,48,6,3,1,1,1,5,1,1,1,1,40,1221,77,1,1,1,3,1,8,1,1,40,190.8,3,174,75,AT34
ESS11e04_1,11,4.1,53368,AT,0.44314238,0.14044122,0.33091453,0.04647404,2,84,5,4,1,1,1,3,6,0,1,1,40,4120,3,4,2,3,1,10,8,6,4,24,24,3,172,79,AT22
ESS11e04_1,11,4.1,53377,AT,0.8841214,0.449287,0.33091453,0.14867559,2,41,1,4,2,1,1,3,6,0,1,1,42,4311,9,1,2,3,3,8,8,6,6,0,36.8,5,165,64,AT11
ESS11e04_1,11,4.1,53380,AT,0.8656501,0.4881518,0.33091453,0.16153651,2,86,1,3,2,1,1,2,8,0,6,6,666,66666,2,4,2,3,2,9,8,6,3,12,12,5,167,50,AT31
ESS11e04_1,11,4.1,53384,AT,1.483479,0.8906102,0.33091453,0.29471585,2,60,1,1,2,1,1,3,6,0,1,1,40,5223,6,4,2,3,2,8,8,5,5,54.4,0,5,168,85,AT13
ESS11e04_1,11,4.1,53390,AT,0.83893704,0.27812514,0.33091453,0.09203565,1,61,1,4,2,1,1,3,6,0,1,1,45,7522,3,4,2,2,3,9,10,5,3,17.1,38.4,2,185,89,AT22
ESS11e04_1,11,4.1,53398,AT,0.43672693,0.16477834,0.33091453,0.054527547,1,51,6,3,1,1,1,3,1,1,1,1,42,99999,4,1,1,2,3,7,7,1,1,40,40,2,178,89,AT31
ESS11e04_1,11,4.1,53415,AT,1.745898,0.6587323,0.33091453,0.21798408,1,36,1,4,4,1,1,3,1,1,1,1,40,2514,7,1,1,1,3,9,9,2,4,24,56,5,185,83,AT31
ESS11e04_1,11,4.1,53421,AT,0.76981914,0.49984038,0.33091453,0.16540444,2,40,4,4,2,1,1,7,1,1,1,2,38,4312,77,1,3,1,3,3,3,6,2,20,64,4,160,66,AT31
ESS11e04_1,11,4.1,53425,AT,0.45469967,0.1441038,0.33091453,0.04768604,2,57,4,3,1,1,1,3,6,0,1,1,888,4313,2,4,3,3,2,7,6,1,7,6666,6666,6,163,72,AT22
ESS11e04_1,11,4.1,53458,AT,1.159529,0.3844085,0.33091453,0.12720636,1,75,1,2,2,2,2,3,6,0,1,1,45,99999,6,4,1,2,3,10,9,6,2,15.6,28.4,5,179,100,AT21
ESS11e04_1,11,4.1,53467,AT,0.55606145,0.31357026,0.33091453,0.10376495,2,90,5,2,1,1,1,2,6,0,1,1,25,5223,2,4,2,3,2,7,7,6,7,6666,6666,6,162,90,AT31
ESS11e04_1,11,4.1,53497,AT,1.2988544,4.0006237,0.33091453,1.3238645,1,65,1,3,2,1,1,7,6,0,1,1,45,2359,6,4,1,1,3,9,9,4,2,24,24,1,170,70,AT33
ESS11e04_1,11,4.1,53502,AT,1.163636,1.9438905,0.33091453,0.6432616,1,45,1,1,2,1,1,3,1,1,1,1,38,3258,77,1,1,4,3,5,8,6,3,0,0,5,165,777,AT32
ESS11e04_1,11,4.1,53509,AT,2.1640618,2.5703535,0.33091453,0.85056734,2,47,1,4,5,1,1,3,8,1,1,1,10,4120,6,1,1,1,3,3,7,4,2,0,12,4,163,60,AT33
ESS11e04_1,11,4.1,53535,AT,0.4666434,0.2487804,0.33091453,0.08232505,2,26,6,1,1,1,1,4,2,0,1,1,23,5131,1,6,3,2,2,6,6,1,2,24,179.6,4,160,70,AT22
ESS11e04_1,11,4.1,53536,AT,0.4512756,0.25447997,0.33091453,0.08421112,2,75,5,5,1,1,1,1,6,0,1,1,40,5223,2,4,1,3,2,8,9,6,6,12,12,5,163,57,AT31
ESS11e04_1,11,4.1,53539,AT,0.6098981,0.23011617,0.33091453,0.076148786,1,35,6,1,1,1,1,3,1,1,1,1,41,8219,3,1,2,2,3,6,6,2,4,0,31.2,5,180,72,AT22
ESS11e04_1,11,4.1,53567,AT,0.42728814,0.5075082,0.33091453,0.16794184,2,52,6,3,1,1,1,3,1,1,2,6,45,5142,77,2,1,2,3,6,5,2,2,60.8,0,2,170,68,AT34
ESS11e04_1,11,4.1,53580,AT,0.93086755,0.9400978,0.33091453,0.31109202,2,28,1,4,2,1,1,3,1,1,1,1,32,3344,6,1,1,1,3,10,9,6,4,12.8,6.4,4,173,75,AT12
ESS11e04_1,11,4.1,53620,AT,0.94756097,3.333433,0.33091453,1.1030813,1,56,1,3,2,1,1,5,1,1,2,6,47,7512,77,2,7,2,3,7,5,4,1,46.8,67.2,3,169,76,AT34
ESS11e04_1,11,4.1,53645,AT,0.47378042,0.69543046,0.33091453,0.23012803,1,67,4,3,1,1,1,3,6,0,1,1,39,2622,4,4,2,4,2,2,3,4,3,20,20,4,193,117,AT34
ESS11e04_1,11,4.1,53647,AT,0.6989865,0.531549,0.33091453,0.17589729,2,63,4,1,1,1,1,5,6,0,2,6,45,4132,8,4,3,3,2,5,3,4,6,12,0,5,165,61,AT13
ESS11e04_1,11,4.1,53674,AT,1.0736351,0.6445597,0.33091453,0.21329416,2,81,1,3,2,1,1,3,6,0,1,1,38,4419,77,4,2,3,2,6,7,6,7,6666,6666,6,161,58,AT12
ESS11e04_1,11,4.1,53691,AT,0.69250387,0.43489853,0.33091453,0.14391424,1,64,6,1,1,1,1,4,1,1,2,6,40,7119,77,2,2,2,3,8,8,1,2,80,60,4,184,72,AT13
ESS11e04_1,11,4.1,53810,AT,1.4462273,0.73493546,0.33091453,0.24320082,2,51,1,3,3,1,1,4,1,1,1,1,40,1112,8,1,2,2,3,9,8,6,5,0,12,5,166,65,AT12
ESS11e04_1,11,4.1,53820,AT,1.159529,0.6181773,0.33091453,0.20456384,2,21,6,3,0,1,1,3,1,1,1,1,777,9329,4,1,1,1,3,7,7,6,7,6666,6666,6,176,79,AT21
ESS11e04_1,11,4.1,53821,AT,0.9408682,0.37770194,0.33091453,0.12498706,2,66,6,4,2,1,1,6,6,0,1,1,40,2341,8,4,1,3,3,8,8,5,3,15.6,27.6,5,165,75,AT22
ESS11e04_1,11,4.1,53834,AT,1.0159594,1.5736283,0.33091453,0.52073646,2,17,6,3,2,1,1,2,2,0,6,6,666,66666,88,1,1,1,3,10,9,6,7,6666,6666,6,163,59,AT11
ESS11e04_1,11,4.1,53841,AT,1.5597948,4.000623,0.33091453,1.3238643,1,18,6,1,2,2,2,2,2,0,6,6,666,66666,88,2,1,1,3,9,8,6,6,0,24,5,180,70,AT13
ESS11e04_1,11,4.1,53865,AT,0.96589863,1.6135659,0.33091453,0.5339524,1,52,1,4,2,1,1,3,1,1,1,1,20,5249,9,1,1,1,3,5,10,4,2,12,36,3,158,58,AT33
ESS11e04_1,11,4.1,53877,AT,0.6670056,0.40043828,0.33091453,0.13251084,2,76,5,1,1,1,1,3,6,0,1,1,40,7111,4,4,2,2,3,8,8,3,2,15.6,31.2,5,777,777,AT13
ESS11e04_1,11,4.1,53892,AT,0.45469967,0.2424131,0.33091453,0.08021802,2,22,6,3,1,1,1,3,1,1,1,1,37,5321,4,1,2,2,3,10,9,1,4,0,20,5,172,777,AT22
ESS11e04_1,11,4.1,53922,AT,0.44314238,0.3627188,0.33091453,0.12002892,1,19,6,1,1,2,1,4,2,0,1,2,20,99999,1,8,2,1,3,10,9,4,4,24,16.8,4,176,80,AT22
ESS11e04_1,11,4.1,53933,AT,0.54569674,0.3900279,0.33091453,0.1290659,1,51,1,3,3,1,1,3,1,1,1,1,43,7231,6,1,3,3,2,8,7,4,2,51.2,61.1,5,183,94,AT11
ESS11e04_1,11,4.1,53938,AT,0.8567193,0.612327,0.33091453,0.2026279,1,43,4,1,1,1,1,3,1,1,1,1,43,8332,3,1,2,3,2,5,5,2,7,6666,6666,6,178,80,AT12
ESS11e04_1,11,4.1,53948,AT,0.8224978,2.053582,0.33091453,0.6795601,2,58,1,4,2,1,1,2,1,1,1,1,35,9112,77,1,3,3,3,9,9,6,5,24,0,4,153,60,AT34
ESS11e04_1,11,4.1,53957,AT,1.7682428,0.898574,0.33091453,0.29735118,2,41,1,4,4,1,1,3,1,1,1,1,38,5142,8,1,2,2,3,8,8,4,4,12,72,5,168,59,AT11
ESS11e04_1,11,4.1,53971,AT,0.53681755,0.5734476,0.33091453,0.18976213,2,80,4,3,1,1,1,2,6,0,1,1,40,9333,2,4,2,3,3,9,8,6,5,0,12,5,163,62,AT12
ESS11e04_1,11,4.1,53989,AT,1.658749,2.7709928,0.33091453,0.9169618,1,47,1,4,4,1,1,3,1,1,2,6,48,6130,88,3,1,1,3,8,8,1,1,55.6,143.2,2,185,94,AT34
ESS11e04_1,11,4.1,54005,AT,1.5605932,0.79305214,0.33091453,0.2624325,2,52,1,1,2,1,1,3,1,1,1,1,35,5223,8,1,1,1,3,9,9,1,2,24,48,2,168,60,AT13
ESS11e04_1,11,4.1,54007,AT,0.51291066,0.32211256,0.33091453,0.106591724,1,73,4,3,1,1,1,3,6,0,1,1,40,3123,77,4,2,2,3,8,8,1,2,40,40,3,183,74,AT12
ESS11e04_1,11,4.1,54024,AT,0.5403178,0.38618323,0.33091453,0.12779363999999999,1,53,4,4,1,1,1,5,1,1,1,1,48,5132,4,1,1,1,3,9,9,3,2,20,164,4,183,89,AT12
ESS11e04_1,11,4.1,54027,AT,0.51820904,0.727146,0.33091453,0.24062319,2,61,1,4,2,1,1,3,6,0,1,1,20,5249,77,4,1,2,3,9,9,6,7,6666,6666,6,164,75,AT32
ESS11e04_1,11,4.1,54029,AT,0.90654194,0.300538,0.33091453,0.09945239,1,77,1,3,2,1,1,3,6,0,1,1,888,7411,77,4,2,3,3,9,8,6,2,31.2,31.2,2,169,777,AT22
ESS11e04_1,11,4.1,54030,AT,0.87189186,0.71365726,0.33091453,0.23615955,1,33,1,4,2,2,2,3,1,1,1,1,40,4419,10,1,1,1,3,10,10,4,3,20,20,5,178,74,AT31
ESS11e04_1,11,4.1,54035,AT,1.6209534,0.8237262,0.33091453,0.27258295,2,44,1,4,3,1,1,3,1,1,1,1,40,5141,8,1,1,1,3,8,10,6,3,12,20,4,171,80,AT12
ESS11e04_1,11,4.1,54054,AT,1.112123,0.3524553,0.33091453,0.11663257,2,64,1,3,2,1,1,3,6,0,1,1,20,2262,77,4,2,1,3,7,7,6,5,12,24,5,162,78,AT31
ESS11e04_1,11,4.1,54060,AT,0.65483123,0.3931289,0.33091453,0.13009207,2,56,4,1,1,1,1,3,1,1,1,1,30,3342,4,1,1,3,3,10,10,6,5,0,48,5,163,100,AT13
ESS11e04_1,11,4.1,54081,AT,1.6681842,1.3654329,0.33091453,0.45184156,1,32,1,2,3,2,2,3,1,1,1,1,40,7123,7,1,2,2,3,10,9,1,3,12,52,5,167,66,AT31
ESS11e04_1,11,4.1,54136,AT,1.0512191,0.28200114,0.33091453,0.093318276,2,54,4,3,2,1,1,3,1,1,1,1,40,4120,77,1,2,2,3,8,8,6,4,27.6,24,3,165,67,AT22
ESS11e04_1,11,4.1,54159,AT,0.47378042,0.5627301,0.33091453,0.18621555,2,52,4,3,1,1,1,3,1,1,1,1,45,5131,88,1,2,2,3,5,5,1,1,39.6,64.4,3,166,69,AT34
ESS11e04_1,11,4.1,54171,AT,1.2197962,0.7920082,0.33091453,0.26208702,2,35,6,1,2,1,1,7,1,1,1,1,50,2211,9,1,1,1,3,8,9,6,6,12,12,4,777,66,AT22
